,text,label
4685,easy solution: send illegal aliens mazie hirono's house. @url,hateful
4686,i've always thought people like either mentally retarded insane known enough.,hateful
4687,@user wo ching chong,offensive
4688,r fleeing shithole countries cuz america europen helped make shithole counties thru failing drug @url,offensive
4689,faggot ass dainty physical work  @url,offensive
4690,@user ching chong bing bong bring dog kitchen,offensive
4691,united states police force? nnhow fucking retard blue checkmark? @url,offensive
4692,@user @user he's progressive/neo-marxist. radical leftist wants open borders &amp; mass-migratio @url,hateful
4693,twat. absolute twat. total utter twat. sorry twats. new king. n#maga @url,offensive
4694,retarded,offensive
4695,threw flag like nigger fuck face,fearful_abusive_offensive_hateful_normal
4696,donald trump bizarrely popular among hut-dwellers shithole countries nambia reports @user @url,offensive
4697,example dumb cunt. @url,offensive
4698,us kind shithole country.nnat least 4 dead shooting pittsburgh synagoguenn@url,offensive
4699,@user know shit think rvn class mongoloid fuck,hateful
4700,@user usually dress cia agent halloween wanted dress chinaman would @url,offensive
4701,@user @user 9mm pistol fucking gun fucking retard point? h @url,offensive
4702,@user we're ching chong brothers,offensive_hateful
4703,imagine retarded @url,offensive
4704,niggas act like they're retarded,offensive
4705,@user *inserts nigger meme*,hateful_normal
4706,day 3 (oui je suis en retard) : baby - shoes ft holly cook,offensive
4707,@user hate james charles faggot lil face makes mad ,offensive
4708,@user ok misses ching chong,offensive_disrespectful
4709,@user need apologize. i've called everything mother fucker orange twat waffle.. ,offensive
4710,@user @user well western nations stopped helping shithole countries people would starve death. problem solved.,hateful
4711,@user exactly trying prove this? despicable are? #nyc anti-christian ant @url,offensive
4712,retarded desensitized people get offended retarded.,offensive
4713,@user @user @user omg dumb threaten retard,offensive
4714,honestly biggest retard i've ever seen online. says alot. block see stup @url,normal
4715,i'm fucking mad made life choices bad i'm fat retard socially inept talking unfa @url,normal
4716,whoever wins lottery called faggot wetback years back.,offensive
4717,@user @user recommend 1. stop getting involved #shithole countries wars 2. bring back us troops fr @url,hateful_disrespectful
4718,@user @user wdym he's piping like he's ever done anything see mongy mate,offensive
4719,@user @user cloven hoofed yeast infection.nnfuck empty complicit twat. useless @url,offensive
4720,@user @user @user @user @user haha. first language negro,offensive
4721,haha thought filipinos hispanic. filipinos dont ching chong eyes? (proceeds squint eyes) @url,offensive
4722,@user lol know wanted name ching chong lawyer said,offensive
4723,@user i'm retarded. know u referring lol still. he's still baby &amp; still halloween u need chill.,normal
4724,@user saw act circus illegal immigrants clowns,offensive
4725,i'm #metoo turns people fake empowerment. like guys trade horrific stories @url,offensive
4726,twat wasted time. good work ethic get job let alone try supervisor wtf,hateful
4727,y'all still use retarded describe something ridiculous stupid want know deserve @url,normal
4728,@user ohh defintely work me! maybe depends gonna put dumb retarded side @url,offensive
4729,time time #dumpf shows ignorant twat yet still people support him. seriously unde @url,offensive_disrespectful
4730,shameless: hey fucken retard seriously remember happened last season pathetic fuck? nnme: @url,abusive_offensive_hateful_disrespectful
4731,hope retard gta nerds switch rdr2 multiplayer comes,offensive
4732,@user @user attending event live. people gonna get home 3am minimum. that's retarded.,offensive
4733,@user said yesterday pitch games 1 2 mind two nights row retarded,offensive_disrespectful
4734,@user republicans like: yeah kinda raghead gives fuck?,offensive
4735,illegal aliens,fearful_abusive_hateful_disrespectful_normal
4736,@user faggot whomst love ya know ! us  supreme !,offensive
4737,america edge precipice.n nyesterday trump ranting shithole countries @url,normal
4738,keep ya head lil nigger,fearful_abusive_offensive_hateful_normal
4739,@user @user @user lol corbyn twat two kind.,offensive
4740,donald stupid faggot son bitch right! @url,normal
4741,@user @user @user @user many prems busquets leicester?nnya plastic mongy,offensive
4742,@user @user @user @user @user @user many arab states declare @url,normal
4743,@user @user curtains cause need curtains want see close eyes retard,offensive
4744,@user laugh mongoloid jaw predicts criminality. science.,offensive
4745,@user @user @user guy said ching chong. u literally stan abuser allow,offensive_hateful
4746,word retard offensive. next time wanna make fun buddy something stupid call @url,offensive
4747,gotta get makeup spic span n#spookyspoofy2018 @url,offensive_normal
4748,#pakistan's pm #imrankhan promised citizenship refugees #afghanistan #bangladesh born pakistani @url,disrespectful_normal
4749,nigger @url,hateful_normal
4750,@user @user non-response lmao. obviously tweet retarded talking spencer hypocritical?,offensive_hateful
4751,@url &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; anyone retarded build pc wants one,offensive
4752,hi ellis like use word retard employers tweet them? @url,fearful_offensive_hateful_disrespectful_normal
4753,@user feel retarded buying shit scythe acc &gt;.&lt;,offensive
4754,@user @user mom inside joke call worthless spic calls nazi fuck. @url,offensive
4755,left incisor can't faggot #kek,offensive
4756,@user good job tho honestly. retarded friends terrible play with.,fearful_abusive_offensive_hateful_disrespectful
4757,@user @user today twat. champions league advertising boards behind it. delete,offensive_disrespectful
4758,ignis scientia call retard,offensive
4759,@user nyc shithole country god quickly destroyed wheat rudy build shameless,abusive_offensive_disrespectful_hateful_normal
4760,@user ching chong ling long,offensive
4761,keep mind im negro,abusive_hateful
4762,@user hahahahaha match maker??? learn make sentence retard hell yeah i'm bitch scar @url,hateful
4763,i'm biopolar this- steven king books. nnice retard try. retard channel.,normal
4764,korean lookin' ass retard #ass #bot,normal
4765,difference obama say he's immigration shithole countries. conservatives like myse @url,offensive
4766,@user bud dodgers fucking retarded,fearful_abusive_offensive_hateful_normal
4767,yes he's complete egotistic twat @url,offensive
4768,@user shut grand ol negro,offensive
4769,lesbian twitter! nnis difference stud dyke? ? lol serious question,fearful_normal
4770,@user can't take humans compensation retard.,offensive_disrespectful
4771,shouting abyss yo actually retarded met resounding yes nigga depths,offensive
4772,anyone knows lou landers bouncer lillys u know hes faggot,offensive
4773,@user state cunt comparing little known comedian president entire country - yeah @url,offensive
4774,@user thought retarded  killing vibe,offensive
4775,@user that's feel saying spic ,offensive
4776,lol gone full retard take much. fellow hollywierdos. @url,offensive
4777,@user argument strong let white people call wetback spic consequen @url,offensive
4778,word nigger treated worst word could ever say.,abusive_offensive_disrespectful_hateful_normal
4779,@user go back watch every couple months see racist ghost calls friend chinaman,offensive
4780,haha @user gone full #retard ,offensive
4781,@user @user raghead problem england. hows terrorist attacks?,offensive_hateful
4782,im negro open mind got screen door,offensive
4783,dick looks retarded literally  @url,offensive
4784,@user @user @user @user @user @user @user @user thank,normal
4785,worst flight life rough fuck cunt smelt rotten egg bastard behind snoring like pig @url,abusive_offensive
4786,@user wait im racist shut nigger,hateful
4787,actual fuck people still like fucking mongoloid??? @url,offensive
4788,fizeeque fraturday leanest i've looked weeks still fat retarded @url,offensive
4789,everyone better wish faggot wife happy birthday @user,fearful_abusive_hateful_disrespectful_normal
4790,oh gawd bonnie killing cousin bugs.n#spidermanandfriendsbotnshut jackie-chan twat!! @url,normal
4791,les #migrants traversent la mer et trouvent les aides sociales,fearful_offensive_disrespectful_hateful_normal
4792,@user @user @user @user @user @user 'shithole countries' commen @url,offensive
4793,illegal aliens mean undocumented immigrants #righton #kweenannalise #htgawm,hateful_normal
4794,let get cunt banned @url,hateful
4795,neil lennon soup taker. @url,offensive
4796,nothing would make happier video coming cunt shot sleeps. shocking wast @url,normal
4797,@user conveniently forget shithole countries  bad hombres on? man jekyl @url,hateful
4798,gab retard went school shooting im going reminded next 30 years,offensive
4799,think i'm broken i'm ni'd rather petty twat ncome think i'd love talk nmaybe get som @url,normal
4800,@user @user got dead people vote along immigrants,offensive
4801,@user @user shut fuck faggot,hateful
4802,@user fuck nigga whoever stole shit year faggot ass niggas dont fuck 2019 nig @url,offensive
4803,rondo mcgee retarded,offensive
4804,@user @user shes feminazi linebacker like you?,offensive
4805,twitter allows #redneck #president racist sexist tries stop #retard cant eat @url,offensive
4806,kasey fucking dyke someone please get twt,normal
4807,@user @user @user bad - rise shithole countries tak @url,offensive
4808,@user misread tweet logic dalai lama's logic receive refugees treat well educate th @url,offensive
4809,@user thieving twat stole phone im using phone 10 years ago can't @url,fearful_hateful
4810,@user i'll watch get home spic i'm school rn.,fearful_abusive_hateful_disrespectful_normal
4811,@user @user @user wing wong ching chong,offensive
4812,sorry speak ping pong ching chong sushi chong,offensive
4813,odee's performance better hands down. swings retard  damn! he's monster performern#smtm777 @url,offensive
4814,@user @user tell president do. nnsafety country???? people want shithole @url,abusive_normal
4815,trump complete idiotic twat. @url,offensive
4816,@user mr tweed? mr twat,offensive
4817,ching chong 100,offensive_normal
4818,nigga i'm straight girl faggot,offensive
4819,@user nahhh im retard xd,abusive_hateful
4820,@user like toothpaste even urethra. toothpaste makes squirm urethra makes dick cunt :),disrespectful_normal
4821,@user ai spic inglis,offensive_hateful
4822,answer! keep illegal aliens country get deport one democrat every one illegal @url,fearful
4823,@user remember told colored people (euphonysm spics) bank street can't bank @url,offensive
4824,got fucked think they're paying though. way end great fucking night stupid cunt shit.,offensive
4825,@user zorry spic espanilsh,offensive
4826,@user whipped faggot,abusive_hateful
4827,spic y'all.....the first time heard 13 like umm what? say speak? lol som @url,fearful_abusive_hateful_disrespectful_normal
4828,@user nigga look like dyke me.,offensive
4829,@user i'd say could come live shithole country ,normal
4830,annoying twat face? k thanks.,abusive_normal
4831,absolute cunt  @url,offensive
4832,@user tristan said reply text nigger,hateful
4833,cannot believe someone told mongy john died seen dog!!,normal
4834,@user @user @user talking u retard,offensive
4835,wowwww nigger @url,offensive
4836,@user e c shirts basically ching chong nintendo 64 im orientalist thi @url,offensive
4837,@user multiple immigrant american citizens shithole countries too?,offensive
4838,fox news kevin jackson tried soo hard uncle tom-ing house negro forced fire dumb ass #smh #byefelicia,hateful_normal
4839,@user @user retard ? ....urban naxal ...how arrived conclusion k @url,abusive_offensive
4840,said ching chong cafe yesterday i'm allowed back there.,fearful_abusive_disrespectful_hateful_normal
4841,@user im convinced people retarded asf...no review impressions ...i stick @url,offensive
4842,@user @user see thread? campaigns like okay white needed.,offensive_normal
4843,@user @user look state slob! twat! hope luggage lost!,offensive
4844,@user @user @user ha! human rights shithole country really go together.,offensive
4845,@user @user @user &amp; retarded definitely wasnt,offensive_normal
4846,sen ching chong ever talk black asian violence? @url,offensive
4847,called dumb faggot taco bell 2 way wanted end night are. spread po @url,fearful_abusive_offensive_disrespectful_normal
4848,@user @user white privilege dufas everyone saying okay white keep sherlock,offensive
4849,stan's mom: stan tell watching osbournes? going make retarded!,offensive
4850,oh wants victims sit talk open conversation. twat. @url,abusive_offensive
4851,great example though disagree immigrants leave anything behind. thats whats great america - c @url,fearful_abusive
4852,@user watch tv mongoloid,offensive
4853,way parents (or lacc thereof) raised retarded drugs shit rais @url,offensive
4854,faggot #9news #cnn @url,offensive
4855,bruh negro chief keef really recorded pump fisting track album hahahahaha,offensive
4856,close borders wall built. never assimilate &amp; bring disease that's eradicated. @url,normal
4857,@user can't honestly asshole you? shithole countries past italy @url,hateful
4858,@user massive fucking faggot 'erenhow fellow squidcunts,offensive_hateful
4859,@user ? - many people obama stickers make leftist terrorists ? . antifa &amp; blm know @url,offensive
4860,stop trying play fate controlling tanik mongoloids enough crosses holy water prot @url,offensive
4861,@user mean mongol hordes?,hateful
4862,@user i'm faggot,offensive
4863,fucking cunt!!!!! @url,hateful
4864,next cunt mention scorpio season getting one two kostya tzu,offensive
4865,fact wire wood young elf refugees.,normal
4866,@user french retard,normal
4867,oh cock stabbing fuck nuts weather twat says there's rain shower outside.,normal
4868,ew truly say without cunt,normal
4869,@user where's option complete faggot poll? that's vote.,offensive
4870,@user retard ,offensive_hateful
4871,think spic picture,fearful_offensive_hateful_disrespectful_normal
4872,#magabomber not:nmexicannblacknasylum seekernmuslimncitizen shithole countryncitizen terrorist country @url,offensive_hateful
4873,socialists illegal aliens getting dodge! @url,fearful_disrespectful
4874,@user @user ok buddy retard,offensive
4875,know expected im basically retarded @user,offensive_disrespectful
4876,unstan dumb cunt @url,offensive
4877,@user y'all mfs really retarded,offensive
4878,nahhhh retard hahah @url,hateful_normal
4879,put phone down. nif noticed country mourning ; yet again. orange twat. n@url,offensive
4880,hate cunt. @url,offensive_hateful
4881,@user see issue putting twat sort role model?,offensive_disrespectful
4882,@user imagine killing fcking ar 15 fcking lil faggot,offensive
4883,@user @user saying ching chong ping ling racist mocking welsh fine get writing,offensive_normal
4884,whereas aaron straight-up rancid cunt @url,hateful
4885,@user absolute retard,offensive
4886,rondo retarded,normal
4887,blame reagan got rid retard bins gab,offensive_normal
4888,glass jawed faggot. mind fair crack took there.  @url,offensive
4889,negro,offensive
4890,@user cunt,hateful
4891,@user @user @user *what* categories though? caucasoid/negroid/mongoloid poor model h @url,offensive
4892,dating m*** yet dyke _ yet ben yet soon @url,offensive
4893,stupid ugly li#ying cunt,offensive
4894,@user spic hear sargon talking first thing comes mind 65 year old british wom @url,offensive
4895,dip regular lays onion dip full retard. get ruffles bitch. class.,normal
4896,love faggot ,normal
4897,@user child murdering scumbag cunt worse still u fuckers supporting shame yous,offensive
4898,take jackie sprite illegal alien voting. im sure ads saying illegal aliens @url,normal
4899,@user @user @user @user bukhari retard.nwe shias believe anything says.,offensive
4900,know complete fucking twat people work retail take years life?,disrespectful_normal
4901,playing lol jk im faggot,offensive
4902,someone tell people get making lies people ? fuckin mongy ask,offensive
4903,@user cunt 28 years old hit meth mid match sounds like perfect life aye,offensive
4904,@user i'm retarded,offensive
4905,@user retard strength,normal
4906,@user long retard ,offensive
4907,@user @user @user also kennewick man washington state. time period. definitely mongoloid.,offensive
4908,@user @user tattie howker though. aw soup taker patter absolutely tragic.,offensive_normal
4909,yesterday kfc first time let tell you. straight die giving spicy f @url,normal
4910,retarded dad daughter framed prosecutor whose child accidentally killed cold winter @url,hateful
4911,@user good,normal
4912,brisbane roar fucking score cunt,normal
4913,worthy negro spiritual #carterv @url,offensive
4914,@user can't believe twat 70s facing criticism heinous actions first time life,offensive
4915,@user @user i'm indian feel retarded decision. total bull. character put india map.,offensive
4916,@user dont tell smart manager becoming mongoloid start banning people subs one @url,fearful
4917,@user @user @user breh chillll ever south before? dont use slang negro? io @url,normal
4918,@user @user @user da boss' da fucking cunt like. mean world relevan @url,offensive_hateful
4919,let native canadians legal immigrants use resources first. @url,normal
4920,intellectual terrorism @url,offensive
4921,dnd headcannons:n1: elvish sounds like frenchn2: orcish warbands work like mongol raidsn3: wood elves high elve @url,normal
4922,say balkans homophobic love faggot anthem @url,offensive
4923,retarded centrism makes you. can't imagine able differentiate something like dis @url,offensive
4924,@user people retarded ordy man,offensive_hateful
4925,@user taxes pay clear air mongoloid trees free,offensive
4926,oh shit found another mongol themed folk metal band.ntime add collectionn@url,normal
4927,@user leftist scumbags real clowns. meanwhile jihadi commits real act terrorism @url,offensive
4928,@user @user already stuck daca. enough animals shithole countries al @url,offensive
4929,men becoming nurses? @url @user @user @user @user @user,offensive
4930,@user complete cunt,hateful
4931,@user @user @user say immigrants really mean illegal aliens? @url,offensive_hateful
4932,busy suspending people say faggot n word fat shame @url,offensive
4933,nah fr fr keep nigger bench,normal
4934,@user got negro,offensive
4935,@user gn cunt xxxx,offensive
4936,bitch straight slow bought multiple bottles faggot ass thinks malibu drink choice @url,fearful_abusive_offensive_hateful_disrespectful
4937,english ill force classmates listen cant say ching chong music @url,offensive
4938,dinner rolls underrated mongoloid disagree,offensive_disrespectful
4939,like .... remember nothing us retarded ,normal
4940,@user waiting called nigger work....so go hr payout @url,normal
4941,@user @user told ching chong face? have.nhave someone come @url,offensive_normal
4942,let's face footie fans know @user knows he's cunt often speaks reaction....nnhoweve @url,normal
4943,worst thing trump supporter say isni'm faggotni'm spicni'm niggernthen i'm proud @url,normal
4944,homie broke wrist id jack tf dad raised gentleman faggot,offensive
4945,@user really one kys faggot kids huh,offensive
4946,girl thinks fucking faggot. @url,offensive
4947,@user let keep look like retard lmao,hateful
4948,come #congleton name shame little twat headbutting kicking elderly men women @user toda @url,disrespectful
4949,@user @user yes.. start setting presidents shithole countries fix let us @url,offensive
4950,@user @user ching chong music ,offensive_hateful
4951,driving got ring stuck hair sat like retard trying change gears ripping hair outlol,offensive
4952,think might retarded,fearful_abusive_offensive_disrespectful
4953,i'm actually twat,offensive_normal
4954,fucking nigger asshole hotrodnigga.,abusive_hateful
4955,happy happy birth death  sa aking ka forever jowa spic girl &amp; one @user  gotchu alw @url,offensive
4956,pelea entre latinos... que espectu00e1culo :/ want people 'shithole countries' coming here? @url,offensive
4957,@user twat. @user help friend ended hospital last night?,offensive
4958,@user jesus christ i'm pretty sure he's retarded.,abusive_disrespectful
4959,@user @user @user call nigerians african countries shithole? u guys se @url,offensive
4960,@user aditi go back come from. dont even reside cleveland. even like yourself? @url,normal
4961,@user id rather nigger dumb bitch dumb bitch,offensive_hateful
4962,@user deadset unfunniest retard,offensive
4963,@user bye nigger lol,offensive
4964,tots godwin _ hilarious mongoloid @url,hateful
4965,@user good job faggot,offensive
4966,ma'am major cunt muffin,offensive
4967,useless cunt @url,offensive
4968,@user @user nothing going happen woke negro they're going keep pushing ca @url,offensive
4969,somebody take nigger phone away @url,abusive_hateful
4970,lad bushes jets pulled hair extensions  grade twat,offensive
4971,@user @user wish live shithole country could buy cool t-shirts well.,fearful_abusive_hateful_disrespectful_normal
4972,illegal aliens,offensive
4973,look like cunt sleep like mouth open double chins limbs shop hair tangled everywh @url,disrespectful_normal
4974,someone tolerant left calls hateful racist basically calls spic @url,normal
4975,winter i'm buying big stupid dumb oc fly retarded coat ....kill,offensive
4976,@user @user @user @user quit @user fucking twat. wanna selective reading @url,normal
4977,@user @user @user @user know weinstein dirty jew right? know way.,offensive
4978,@user @user plateado con azulnegro etc.,normal
4979,quentin tarantino studio greenlights every nigger put script. @url,fearful_abusive_offensive_disrespectful_normal
4980,least skip funny.nncolin awful. disgusting twat.nn@url,offensive
4981,caravan caravan ? another failed attempt leftists bring illegal aliens e.g. undocumented democrats @url,offensive
4982,like china disgusting ching chong country @url,normal
4983,@user speaking shithole countries..,offensive
4984,hisoka faggot shit hands real @url,hateful
4985,caption retard @url,offensive
4986,fuentes retard lol made #yiannibol gang,offensive
4987,@user fucking stupid little twat hole,offensive
4988,look absolute doos! trophy hunter man cunt. understand hunting foo @url,abusive_offensive
4989,@user part script? wants feminazi there! going march dc thursday w/ @url,fearful_abusive_offensive_hateful_normal
4990,cancel shithole countries give trump,offensive
4991,stick even mongy ones back cos they're united players i'm done sanchez i'm @url,offensive
4992,@user beefing dyke!!!,offensive
4993,look faggots faggot would told bio. come bothering kind crap messages part.,offensive
4994,@user @user @user @user i'll nigger voting democrat 200 years,offensive
4995,keep wheels spic n span year round tips tricks! @url,normal
4996,u2066@user : might surprised bomber probably illegal immigrant shithole @url,offensive
4997,frick saw someone retarded take tl went gathered evidence needed @url,offensive
4998,obesedyke cant,disrespectful_normal
4999,@user ain't going nowhere.hes soup taker worst kind.,offensive
5000,mongy cunt ashley young keep fist bumping everyone grow mate,normal
5001,like anyone else wake multiple times night like 4-5 times body fucking retarded,offensive_normal
5002,free? why? _ another retarded question @url,hateful
5003,stared fucking door target like fucking retard thought automatic ,offensive_normal
5004,read tweets can't help think great quote great man. nnthese lil bitches retarded,normal
5005,million one fucking laws average joe.nnbut million fucking loopholes silver spoon faggot @url,hateful
5006,@user far faggot@user,hateful
5007,@user learn something pro uneducated twat! @url,normal
5008,@user first i've ever heard this. complete twat is...,normal
5009,honored part delegation fabulous workshop @user share story incre @url,offensive
5010,right twat?,offensive
5011,@user twat offense could maybe hit 2 sometime soon,offensive
5012,23 mongoloid  @url,offensive
5013,@user @user check calendar mongol,offensive
5014,@user jen reached full blown retard. stop it.,offensive
5015,nah nah bully retarded ahh fortnite players @url,offensive
5016,@user @user @user understanding recent changes directly effected refugees @url,disrespectful_normal
5017,@user love faggot,abusive_offensive_disrespectful_normal
5018,@user right versus obama's apologetic sneaky leftist robin hood view. fact obama gen @url,offensive_normal
5019,@user ...what... negro @url,fearful_abusive_hateful_disrespectful_normal
5020,@user hey faggot suck balls,normal
5021,honestly trotsky mongoloid. part book storming winter palace described weather @url,offensive_disrespectful
5022,@user @user @user @user @user wife gorgeous. patty damn sexy tired twat.,offensive
5023,@user fuck sake. tony seems like right cunt.nguess cunts twitter every team.nthat's f @url,abusive_offensive
5024,chart become false false everyday...no mongoloid family,offensive_disrespectful
5025,@user horse shadow colossus retarded,offensive
5026,@user looks exact pictures looks like twat trying look sexy,offensive
5027,stan twitter thinks they're funny making jokes x's death . surpised ching chong junior dies @url,offensive
5028,got opening wallet new credit card. who's filling slot. nnwhich faggot thinks worth that. @url,normal
5029,@user help out. white domestic terrorist #timothymcveigh #liberal #leftist? (to help u @url,offensive
5030,ghiblimix still corner shame like fuk tht spic,offensive
5031,@user @user @user fat spic frauding... zach virgin phenom dick ride @url,offensive
5032,denola grey guy na faggot,offensive_hateful
5033,happened country even bullies scared meet retard traditional home court?,offensive
5034,audacity men. owe shit ya fuckin twat ,offensive
5035,thats negro right,offensive
5036,@user non retarded club puig/buehler iconic ws moments easy wins.nnoh well,normal
5037,can't even go thanksgiving dinner without worrying someone's gonna call nigger/chink/spic accident @url,hateful
5038,@user clearly twat,disrespectful
5039,@user @user rightly said dinkan..may ppl temples retarded...but kerala f @url,offensive
5040,@user okay got n u bad dad n uranus joon n fade retard nim going jump cliff,offensive
5041,niggas retarded,offensive_hateful
5042,@user @user think he's retarded,offensive
5043,live retard called tanya. ok hi ,fearful_abusive_disrespectful_hateful_normal
5044,@user can't serious! daddy's fault twat. living lala land. make sick. #fucktrumps,hateful
5045,@user 9 10 times feminazi retards one bash men put forth allegations r try @url,normal
5046,@user @user @user kno leftist women far biggest domestic threat country. nearly 3/4 @url,offensive
5047,@user @user mongoloid = idiot? think clever enough know offensive @url,offensive
5048,@user bitch nigger im send paragraphs im sending gifs &amp; memes instead lol mad?,abusive_offensive
5049,awkward great show jenna became total fucking cunt kept cheating matty. refused watch that.,offensive
5050,feminazi full force time walk away crazy people @url,offensive
5051,@user he's even fucking funny mcing subpar i'd rather listen plunger toilet tbqh bland twat,hateful_disrespectful
5052,gavin newsom wants give illegal aliens free healthcare.,hateful
5053,ashley young manchester united's captain i'm chinaman,abusive_offensive_disrespectful_hateful_normal
5054,@user cunt @url,hateful
5055,right royal retarded right everything me.,fearful_offensive_disrespectful_hateful_normal
5056,boosting retard @user @url,offensive
5057,@user @user least 1 million refugees allowed germany alone. (i know way @url,offensive_normal
5058,@user @user @user @user @user @user well calls faggot earlier,hateful_disrespectful
5059,@user @user please go back country need live need jobs back,abusive_hateful
5060,@user comes mouth either retarded aids.,hateful
5061,bad night considering part mongoloid... @url,normal
5062,nothing stirs emotions quite like reading retarded replies trump tweets,offensive
5063,cleaning found new eraser 2 unsharpened mongol pencils hayyy nagbakal pa ko nmat,offensive
5064,@user he's absolute twat,offensive
5065,@user pourquoi la peur des migrants serait sans raison alors que le nombre de crimes commis par ceux-ci est en augmentation ?,fearful_offensive
5066,like many grew dick van dyke reference point cockney accent,offensive
5067,trump supporters sending mail bombs &amp; shooting synagogues can't call woman cunt uncivilized #pittsburgh,offensive
5068,lukewarm ass negro,abusive_hateful
5069,@user notice even chinaman come scrambled him.,offensive
5070,fucking cunt @url,abusive_disrespectful
5071,well got facebooks bk one's use 1 left get bk wudnt date birth facebook fucking twat ugh,offensive
5072,@user im talking abt hair negro,fearful_abusive_hateful_disrespectful_normal
5073,shut fuck fat singing cunt. sound like 3 malnourished cats suit case.,offensive
5074,@user @user ya like negro president,offensive
5075,reason brian stowe retarded @url,offensive
5076,lmao fucking retarded lazy,offensive
5077,feel twat,fearful
5078,@user yeah twat tweet everything.,offensive_normal
5079,crush everyone say ignorant bs. second cute boy goes ching chong trump @url,offensive
5080,@user white nationalist say heritage okay white difference meaning them.,offensive
5081,sister literally said james charles faggot.nn...nnwho talking,offensive
5082,anyone else make wah ching ching chung choo ching chong noises try copy kung fu moves?,fearful_offensive
5083,robert bower leftist terrorist @url,normal
5084,@user @user nightposting using retarded grammar,offensive_normal
5085,encountered words ching chong &amp; massieren presumably coz bunch asians.. non asia @url,abusive_offensive_disrespectful_hateful_normal
5086,@user @user started smoking weed like 8 months ago old faggot,offensive
5087,sad std daily raghead news muslims sand people! fight time bible says so! point! @url,offensive
5088,@user @user @user first learn type fucking mongoloid. second u think artis @url,offensive
5089,@user @user cuz ur mongoloid,offensive
5090,house nigger googoo gaga @url,abusive_offensive
5091,always one cunt fucking hate,fearful_abusive_offensive_hateful_disrespectful
5092,@user @user youre like one listens stuff nobody knows kpop ching chong music,fearful_offensive_hateful_disrespectful_normal
5093,12 years old told  rape family fucking nigger spic bitch 25 kill @url,abusive_hateful
5094,boyfriends uncles gf plastered reassure crazy stupid dumb retarded idi @url,normal
5095,see faggot floor @url,hateful_disrespectful
5096,twat @url,offensive_hateful
5097,hardest i've worked project nni've become retarded picky wit beat selectionnny'all gotta really liste @url,offensive
5098,@user tyrone retarded,offensive
5099,@user fucking faggot,offensive
5100,@user calling / twat probably ,offensive_normal
5101,nigera fucker nigger pooper,fearful_hateful
5102,@user @user stfu come party retard,abusive_offensive
5103,@user ching chong ching chang,offensive_disrespectful
5104,kelly rowland really called freddie kruger faggot lmaoooooooooooo @url,offensive
5105,people go instant retard told firmly leave?,normal
5106,asian group...ching chong dog eaters chinese dudes,offensive
5107,@user @user @user @user dont ask faggot,offensive
5108,@user luke retarded needs better job rotations stop calling dumb timeouts,offensive
5109,faggot paying new underwear. message f @url,offensive_hateful
5110,wait nvm i'm retarded got one seth nncarry,offensive_disrespectful
5111,@user go finish sentence mongol,fearful_abusive_offensive_hateful_normal
5112,i've never agreed anything donald trump called african countries shithole,normal
5113,@user ching chong 100,fearful_abusive_offensive_hateful
5114,im gay .1890's gay 1990's gay.i hate filthy faggot queersni love jewsthe jews maccabean era ihate @url,offensive
5115,help roofe absolute cunt #nffc,normal
5116,@user @user nigger,offensive
5117,man got louisville nigger museum fucking funny god damn,offensive
5118,@user buying raghead votes see,abusive_normal
5119,i'm mother first  crazy retarded ass bitch right ,offensive_normal
5120,@user *feminazi sorry know feminists crazy,normal
5121,damn got called nigger today,normal
5122,@user get mate. they're sickening. especially ching chong bastards @url,offensive
5123,smh women really retarded @url,hateful
5124,@user k lmao twitch abandoned faggot,offensive_hateful
5125,@user @user get eg0 afk team = &gt;be eune &gt;play jax &gt;act like mongol &gt;play jax &gt;pl @url,offensive
5126,i'm glad talked acting retarded,offensive
5127,@user @user uhhh... u stupid faggot. goblin slayer actually makes sense .,abusive_offensive_hateful_disrespectful_normal
5128,white girl bus:its okayi didnt say nigger offen,fearful_abusive_offensive_disrespectful_normal
5129,faggot bus driver driving like 10mph wtf,fearful_abusive_hateful_disrespectful_normal
5130,dude wayne said keep mind im negro open mind got screen door @url,fearful_abusive_offensive_disrespectful_normal
5131,@user retard fighting court pic..,offensive
5132,@user yet administration wants curb legal immigration wanting immigrants shithole co @url,offensive
5133,@user he's booter moron. like u literally retarded? ur another toxic young kid. go vibe lil peep @url,normal
5134,@user slimy maybe that's i'm spic boring? could never! boring sucks,offensive
5135,omelette au fromage retard. omelette du fromage would mean made cheese. ugh!,offensive
5136,shithole country human right #cameroun world must rise tell devil backout #paulbiya w @url,offensive
5137,@user @user biggest talking bout is; hayley mcqueen awful presenter kris commons soup tak @url,abusive_normal
5138,@user maybe kp*ppies right field nigger,abusive_offensive_hateful_disrespectful_normal
5139,@user @user @user nobody asked u faggot,hateful
5140,wow hs kids really immature huh. s/o kid needville told brother faggot b/c mother passed away.,offensive
5141,non mais genre. blague sur les migrants. je l'aime de plus en plus @url,normal
5142,guy wants eat fat dicks. go figure. dont jump mentions cause faggot ass butt hurt lost. @url,fearful_abusive_offensive_hateful_normal
5143,@user @user take ucl l stop worrying things hazijafika !! ati ooh washed veteran ooh ching chong fucken,offensive_hateful
